gid,pid,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,pts,tck,sk,pen,ints,fum,saf,blk,olid
4281,701292,TEN,DET,RUSH,3,34,3,11,28,3,12,3,3,3,6,10,1,1,1,0,0,1,0,0,0,0,0,0,2072
4281,701293,TEN,DET,PASS,4,38,3,10,54,3,12,3,3,1,10,16,1,1,0,0,0,1,0,0,0,0,0,0,2072
4281,701294,TEN,DET,PASS,5,39,3,10,16,3,12,3,3,1,10,28,2,0,1,0,0,1,0,0,0,0,0,0,2072
4281,701295,TEN,DET,RUSH,6,39,3,9,37,3,12,3,3,2,1,37,2,1,0,0,0,1,0,0,0,0,0,0,2072
4281,701296,TEN,DET,PASS,7,8,3,8,58,3,12,3,3,1,10,42,3,0,0,0,0,0,0,0,1,0,0,0,2072
4281,701297,DET,TEN,NOPL,0,27,3,8,50,12,3,3,3,1,10,28,2,0,0,0,0,0,0,1,0,0,0,0,2057
4281,701298,DET,TEN,RUSH,1,39,3,8,23,12,3,3,3,1,20,18,1,1,0,0,0,1,0,0,0,0,0,0,2057
4281,701299,DET,TEN,PASS,2,23,3,7,44,12,3,3,3,1,10,46,3,1,0,0,0,1,0,1,0,0,0,0,2057
4281,701300,DET,TEN,RUSH,3,37,3,7,21,12,3,3,3,1,10,42,3,0,1,0,0,1,0,0,0,0,0,0,2057
4281,701301,DET,TEN,PASS,4,6,3,6,44,12,3,3,3,2,6,46,3,0,1,0,0,0,0,0,0,0,0,0,2057
4281,701302,DET,TEN,PASS,5,40,3,6,38,12,3,3,3,3,6,46,3,1,1,0,0,1,0,0,0,0,0,0,2057
4281,701303,DET,TEN,RUSH,6,46,3,5,58,12,3,3,3,1,10,53,3,0,0,1,0,1,0,0,0,0,0,0,2057
4281,701304,DET,TEN,NOPL,6,5,3,5,12,12,3,3,3,2,9,54,3,0,0,0,0,0,0,1,0,0,0,0,2057
4281,701305,DET,TEN,PASS,7,6,3,5,7,12,3,3,3,1,10,59,3,0,1,1,0,0,0,0,0,0,0,0,2057
4281,701306,DET,TEN,RUSH,8,37,3,5,1,12,3,3,3,2,10,59,3,0,1,1,0,1,0,0,0,0,0,0,2057
4281,701307,DET,TEN,NOPL,8,30,3,4,24,12,3,3,3,3,4,65,4,0,0,0,0,0,0,1,0,0,0,0,2057
4281,701308,DET,TEN,RUSH,9,45,3,3,54,12,3,3,3,3,14,55,3,1,1,1,0,1,0,0,0,0,0,0,2057
4281,701309,DET,TEN,RUSH,10,37,3,3,9,12,3,3,3,1,10,79,4,0,1,1,0,1,0,0,0,0,0,0,2057
4281,701310,DET,TEN,NOPL,10,5,3,2,32,12,3,3,3,2,9,80,5,1,0,0,0,0,0,1,0,0,0,0,2057
4281,701311,DET,TEN,PASS,11,33,3,2,27,12,3,3,3,1,10,90,5,0,0,0,0,1,0,0,0,0,0,0,2057
4281,701312,DET,TEN,PASS,12,5,3,1,54,12,3,3,3,2,9,91,5,0,1,1,0,0,0,0,0,0,0,0,2057
4281,701313,DET,TEN,PASS,13,5,3,1,49,12,3,3,3,3,9,91,5,0,1,0,0,0,0,0,0,0,0,0,2057
4281,701314,DET,TEN,FGXP,14,4,3,1,44,12,3,3,3,4,9,91,5,0,0,0,3,0,0,0,0,0,0,0,0
4281,701315,TEN,DET,KOFF,0,6,3,1,40,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,701316,TEN,DET,PASS,1,30,3,1,40,3,15,3,3,1,10,25,2,1,0,0,0,1,0,0,0,0,0,0,2072
4281,701317,TEN,DET,RUSH,2,34,3,1,0,3,15,3,3,1,10,45,3,0,1,1,0,1,0,0,0,0,0,0,2072
4281,701318,TEN,DET,NOPL,2,4,3,0,26,3,15,3,3,2,4,51,3,1,0,0,0,0,0,1,0,0,0,0,2072
4281,701319,TEN,DET,PASS,3,16,3,0,22,3,15,3,3,1,10,56,3,0,0,0,0,1,0,0,0,0,0,0,2072
4281,701320,TEN,DET,RUSH,4,35,3,0,6,3,15,3,3,2,1,65,4,1,1,0,0,1,0,0,0,0,0,0,2072
4281,701321,TEN,DET,PASS,5,6,4,15,0,3,15,3,3,1,10,70,4,1,1,0,7,0,0,0,0,0,0,0,2072
4281,701322,TEN,DET,FGXP,5,3,4,14,54,10,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,701323,DET,TEN,KOFF,0,6,4,14,54,15,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,701324,DET,TEN,PASS,1,30,4,14,54,15,10,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2057
4281,701325,DET,TEN,PASS,2,25,4,14,11,15,10,3,3,2,2,33,2,1,0,0,0,1,0,0,0,0,0,0,2057
4281,701326,DET,TEN,RUSH,3,40,4,13,46,15,10,3,3,1,10,43,3,0,0,1,0,1,0,0,0,0,0,0,2057
4281,701327,DET,TEN,RUSH,4,23,4,13,6,15,10,3,3,2,7,46,3,1,1,1,0,1,0,0,0,0,0,0,2057
4281,701328,DET,TEN,PASS,5,44,4,12,43,15,10,3,3,1,10,56,3,0,1,0,0,0,1,0,0,0,0,0,2057
4281,701329,DET,TEN,PASS,6,7,4,11,59,15,10,3,3,2,16,50,3,0,1,1,0,0,0,0,0,0,0,0,2057
4281,701330,DET,TEN,PASS,7,35,4,11,52,15,10,3,3,3,16,50,3,0,1,1,0,1,0,0,0,0,0,0,2057
4281,701331,DET,TEN,NOPL,7,35,4,11,17,15,10,3,3,4,8,58,3,0,0,0,0,0,0,1,0,0,0,0,2057
4281,701332,TEN,DET,PUNT,0,7,4,10,42,10,15,3,3,4,13,53,3,0,0,0,0,0,0,0,0,0,0,0,0
4281,701333,TEN,DET,RUSH,1,47,4,10,35,10,15,3,3,1,10,9,1,0,0,0,0,1,0,0,0,0,0,0,2072
4281,701334,TEN,DET,NOPL,1,5,4,9,48,10,15,3,3,2,7,12,1,1,0,0,0,0,0,1,0,0,0,0,2072
4281,701335,TEN,DET,PASS,2,4,4,9,43,10,15,3,3,1,10,20,1,0,0,0,0,0,0,0,0,0,0,0,2072
4281,701336,TEN,DET,PASS,3,41,4,9,39,10,15,3,3,2,10,20,1,0,0,0,0,1,0,0,0,0,0,0,2072
4281,701337,TEN,DET,PASS,4,6,4,8,58,10,15,3,3,3,7,23,2,0,1,0,0,0,0,0,0,0,0,0,2072
4281,701338,DET,TEN,PUNT,0,12,4,8,52,15,10,3,3,4,7,23,2,0,0,0,0,0,0,0,0,0,0,0,0
4281,701339,DET,TEN,PASS,1,39,4,8,40,15,10,3,3,1,10,36,2,0,1,0,0,1,0,0,0,0,0,0,2057
4281,701340,DET,TEN,RUSH,2,39,4,8,1,15,10,3,3,2,2,44,3,0,1,1,0,1,0,0,0,0,0,0,2057
4281,701341,DET,TEN,PASS,3,7,4,7,22,15,10,3,3,3,4,42,3,0,1,0,0,0,0,0,0,0,0,0,2057
4281,701342,TEN,DET,PUNT,0,11,4,7,15,10,15,3,3,4,4,42,3,0,0,0,0,0,0,0,0,1,0,0,0
4281,701343,TEN,DET,RUSH,1,29,4,7,4,10,15,3,3,1,10,17,1,1,0,0,0,1,0,0,0,0,0,0,2072
4281,701344,TEN,DET,RUSH,2,42,4,6,35,10,15,3,3,1,10,27,2,0,0,0,0,1,0,0,0,0,0,0,2072
4281,701345,TEN,DET,PASS,3,34,4,5,53,10,15,3,3,2,9,28,2,0,1,0,0,1,0,0,0,0,0,0,2072
4281,701346,TEN,DET,PASS,4,42,4,5,19,10,15,3,3,3,5,32,2,1,1,0,0,1,0,0,0,0,0,0,2072
4281,701347,TEN,DET,PASS,5,42,4,4,37,10,15,3,3,1,10,39,2,0,0,0,0,1,0,0,0,0,0,0,2072
4281,701348,TEN,DET,RUSH,6,44,4,3,55,10,15,3,3,2,3,46,3,0,0,0,0,1,0,0,0,0,0,0,2072
4281,701349,TEN,DET,PASS,7,6,4,3,11,10,15,3,3,3,1,48,3,1,1,0,0,1,0,0,0,0,0,0,2072
4281,701350,TEN,DET,PASS,8,8,4,3,5,10,15,3,3,1,10,53,3,1,1,0,0,1,0,1,0,0,0,0,2072
4281,701351,TEN,DET,PASS,9,38,4,2,57,10,15,3,3,1,10,75,4,1,1,0,0,1,0,0,0,0,0,0,2072
4281,701352,TEN,DET,RUSH,10,6,4,2,19,10,15,3,3,1,10,85,5,0,1,0,0,1,0,0,0,0,0,0,2072
4281,701353,TEN,DET,NOPL,10,5,4,2,13,10,15,3,3,2,4,91,5,0,0,0,0,0,0,1,0,0,0,0,2072
4281,701354,TEN,DET,PASS,11,8,4,2,8,10,15,3,3,2,14,81,5,0,1,0,0,1,0,0,0,0,0,0,2072
4281,701355,TEN,DET,PASS,12,41,4,2,0,10,15,3,3,3,7,88,5,0,1,0,0,1,0,0,0,0,0,0,2072
4281,701356,TEN,DET,PASS,13,6,4,1,19,10,15,3,3,4,4,91,5,1,1,0,6,0,0,0,0,0,0,0,2072
4281,701357,TEN,DET,CONV,14,0,4,1,13,16,15,3,3,0,2,98,5,0,0,0,0,0,0,0,0,0,0,0,0
4281,701358,DET,TEN,KOFF,0,6,4,1,13,15,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,701359,DET,TEN,PASS,1,10,4,1,13,15,16,3,3,1,10,25,2,0,1,0,0,0,0,0,0,0,0,0,2057
4281,701360,DET,TEN,PASS,2,5,4,1,9,15,16,3,3,2,10,25,2,0,1,0,0,0,1,0,0,0,0,0,2057
4281,701361,DET,TEN,PASS,3,26,4,1,4,15,16,2,3,3,19,16,1,1,1,0,0,1,0,0,0,0,0,0,2057
4281,701362,DET,TEN,PASS,4,4,4,0,38,15,16,2,3,1,10,45,3,0,1,1,0,0,0,0,0,0,0,0,2057
4281,701363,DET,TEN,PASS,5,6,4,0,34,15,16,2,3,2,10,45,3,0,1,0,0,1,0,0,0,0,0,0,2057
4281,701364,DET,TEN,PASS,6,10,4,0,28,15,16,1,3,3,10,45,3,0,1,0,0,0,0,0,1,0,0,0,2057
4281,701365,TEN,DET,RUSH,1,25,4,0,18,16,15,3,1,1,10,53,3,0,0,0,0,0,0,0,0,0,0,0,2072
4282,701366,LA,SEA,KOFF,0,6,1,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,701367,LA,SEA,PASS,1,30,1,15,0,0,0,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2073
4282,701368,LA,SEA,PASS,2,39,1,14,30,0,0,3,3,2,6,29,2,0,1,0,0,1,0,0,0,0,0,0,2073
4282,701369,LA,SEA,PASS,3,35,1,13,51,0,0,3,3,3,2,33,2,1,1,0,0,1,0,0,0,0,0,0,2073
4282,701370,LA,SEA,PASS,4,8,1,13,16,0,0,3,3,1,10,40,2,0,0,0,0,0,0,0,0,0,0,0,2073
4282,701371,LA,SEA,NOPL,4,24,1,13,8,0,0,3,3,2,10,40,2,1,0,0,0,0,0,1,0,0,0,0,2073
4282,701372,LA,SEA,PASS,5,36,1,12,44,0,0,3,3,1,10,55,3,1,0,0,0,1,0,0,0,0,0,0,2073
4282,701373,LA,SEA,RUSH,6,40,1,12,8,0,0,3,3,1,10,72,4,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701374,LA,SEA,PASS,7,42,1,11,28,0,0,3,3,2,11,71,4,0,1,0,0,1,0,0,0,0,0,0,2073
4282,701375,LA,SEA,PASS,8,4,1,10,46,0,0,3,3,3,3,79,4,0,1,0,0,0,0,0,0,0,0,0,2073
4282,701376,LA,SEA,FGXP,9,4,1,10,42,0,0,3,3,4,3,79,4,0,0,0,3,0,0,0,0,0,0,0,0
4282,701377,SEA,LA,KOFF,0,6,1,10,38,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,701378,SEA,LA,RUSH,1,35,1,10,38,0,3,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701379,SEA,LA,RUSH,2,23,1,10,1,0,3,3,3,2,12,23,2,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701380,SEA,LA,PASS,3,38,1,9,38,0,3,3,3,3,21,14,1,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701381,LA,SEA,PUNT,0,7,1,9,0,3,0,3,3,4,14,21,2,0,0,0,0,0,0,0,0,0,0,0,0
4282,701382,LA,SEA,RUSH,1,39,1,8,53,3,0,3,3,1,10,39,2,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701383,LA,SEA,NOPL,1,29,1,8,14,3,0,3,3,2,2,47,3,0,0,0,0,0,0,1,0,0,0,0,2073
4282,701384,LA,SEA,PASS,2,5,1,7,45,3,0,3,3,2,12,37,2,0,0,0,0,0,0,0,0,0,0,0,2073
4282,701385,LA,SEA,PASS,3,38,1,7,40,3,0,3,3,3,12,37,2,0,1,0,0,1,0,0,0,0,0,0,2073
4282,701386,SEA,LA,PUNT,0,9,1,7,2,0,3,3,3,4,5,44,3,0,0,0,0,0,0,0,0,0,0,0,0
4282,701387,SEA,LA,PASS,1,31,1,6,53,0,3,3,3,1,10,19,1,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701388,SEA,LA,RUSH,2,47,1,6,22,0,3,3,3,2,8,21,2,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701389,SEA,LA,NOPL,2,6,1,5,35,0,3,3,3,3,10,19,1,0,0,0,0,0,0,1,0,0,0,0,2054
4282,701390,SEA,LA,PASS,3,30,1,5,29,0,3,3,3,3,5,24,2,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701391,SEA,LA,PASS,4,41,1,4,59,0,3,3,3,1,10,31,2,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701392,SEA,LA,NOPL,4,29,1,4,18,0,3,3,3,1,10,66,4,0,0,0,0,0,0,1,0,0,0,0,2054
4282,701393,SEA,LA,NOPL,4,23,1,3,49,0,3,3,3,1,15,61,4,0,0,0,0,0,0,1,0,0,0,0,2054
4282,701394,SEA,LA,RUSH,5,29,1,3,26,0,3,3,3,1,20,56,3,1,1,0,0,1,0,1,0,0,0,0,2054
4282,701395,SEA,LA,PASS,6,34,1,2,57,0,3,3,3,1,10,76,4,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701396,SEA,LA,RUSH,7,36,1,2,23,0,3,3,3,2,3,83,5,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701397,SEA,LA,RUSH,8,38,1,1,47,0,3,3,3,1,10,86,5,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701398,SEA,LA,PASS,9,27,1,1,9,0,3,3,3,2,10,86,5,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701399,SEA,LA,NOPL,9,7,1,0,42,0,3,3,3,1,3,97,5,0,0,0,0,0,0,1,0,0,0,0,2054
4282,701400,SEA,LA,PASS,10,30,1,0,35,0,3,3,3,1,13,87,5,0,1,0,0,1,0,1,0,0,0,0,2054
4282,701401,SEA,LA,RUSH,11,35,1,0,5,0,3,3,3,1,4,96,5,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701402,SEA,LA,PASS,12,6,2,15,0,0,3,3,3,2,5,95,5,0,1,0,0,0,0,0,0,0,0,0,2054
4282,701403,SEA,LA,PASS,13,6,2,14,54,0,3,3,3,3,5,95,5,0,1,0,0,0,0,0,0,0,0,0,2054
4282,701404,SEA,LA,FGXP,14,3,2,14,48,0,3,3,3,4,5,95,5,0,0,0,3,0,0,0,0,0,0,0,0
4282,701405,LA,SEA,KOFF,0,6,2,14,45,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,701406,LA,SEA,PASS,1,10,2,14,45,3,3,3,3,1,10,25,2,0,0,0,0,0,0,0,0,0,0,0,2073
4282,701407,LA,SEA,RUSH,2,41,2,14,38,3,3,3,3,2,10,25,2,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701408,LA,SEA,PASS,3,6,2,13,57,3,3,3,3,3,6,29,2,0,1,0,0,0,0,0,0,0,0,0,2073
4282,701409,SEA,LA,PUNT,0,8,2,13,51,3,3,3,3,4,6,29,2,0,0,0,0,0,0,0,0,0,0,0,0
4282,701410,SEA,LA,RUSH,1,35,2,13,43,3,3,3,3,1,10,19,1,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701411,SEA,LA,PASS,2,28,2,13,8,3,3,3,3,2,7,22,2,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701412,SEA,LA,NOPL,2,27,2,12,40,3,3,3,3,1,10,30,2,0,0,0,0,0,0,1,0,0,0,0,2054
4282,701413,SEA,LA,RUSH,3,38,2,12,13,3,3,3,3,1,20,20,1,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701414,SEA,LA,RUSH,4,51,2,11,35,3,3,3,3,2,19,21,2,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701415,SEA,LA,PASS,5,10,2,10,44,3,3,3,3,3,7,33,2,0,1,0,0,0,0,0,0,0,0,0,2054
4282,701416,LA,SEA,PUNT,0,11,2,10,34,3,3,3,3,4,7,33,2,0,0,0,0,0,0,0,0,0,0,0,0
4282,701417,LA,SEA,RUSH,1,37,2,10,23,3,3,3,3,1,10,38,2,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701418,LA,SEA,PASS,2,4,2,9,46,3,3,3,3,2,7,41,3,0,1,0,0,0,0,0,0,0,0,0,2073
4282,701419,LA,SEA,PASS,3,40,2,9,42,3,3,3,3,3,7,41,3,0,1,0,0,1,0,0,0,0,0,0,2073
4282,701420,SEA,LA,PUNT,0,7,2,9,2,3,3,3,3,4,1,47,3,0,0,0,0,0,0,0,0,0,0,0,0
4282,701421,SEA,LA,RUSH,1,35,2,8,55,3,3,3,3,1,10,12,1,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701422,SEA,LA,RUSH,2,45,2,8,20,3,3,3,3,2,6,16,1,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701423,SEA,LA,NOPL,2,6,2,7,35,3,3,3,3,3,5,17,1,1,0,0,0,0,0,1,0,0,0,0,2054
4282,701424,SEA,LA,NOPL,2,12,2,7,29,3,3,3,3,1,10,35,2,0,0,0,0,0,0,1,0,0,0,0,2054
4282,701425,SEA,LA,RUSH,3,41,2,7,17,3,3,3,3,1,10,35,2,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701426,SEA,LA,PASS,4,5,2,6,36,3,3,3,3,2,10,35,2,0,1,0,0,0,0,0,0,0,0,0,2054
4282,701427,SEA,LA,PASS,5,36,2,6,31,3,3,3,3,3,10,35,2,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701428,SEA,LA,RUSH,6,46,2,5,55,3,3,3,3,1,10,49,3,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701429,SEA,LA,PASS,7,35,2,5,9,3,3,3,3,2,11,48,3,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701430,SEA,LA,PASS,8,6,2,4,34,3,3,3,3,3,9,50,3,0,1,0,0,0,0,0,0,0,0,0,2054
4282,701431,LA,SEA,PUNT,0,9,2,4,28,3,3,3,3,4,9,50,3,0,0,0,0,0,0,0,0,0,0,0,0
4282,701432,LA,SEA,PASS,1,6,2,4,19,3,3,3,3,1,10,20,1,0,0,0,0,0,0,0,0,0,0,0,2073
4282,701433,LA,SEA,PASS,2,42,2,4,13,3,3,3,3,2,10,20,1,1,1,0,0,1,0,0,0,0,0,0,2073
4282,701434,LA,SEA,RUSH,3,35,2,3,31,3,3,3,3,1,10,39,2,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701435,LA,SEA,RUSH,4,37,2,2,56,3,3,3,3,2,5,44,3,1,0,0,0,1,0,0,0,0,0,0,2073
4282,701436,LA,SEA,PASS,5,19,2,2,19,3,3,3,3,1,10,52,3,1,0,0,0,1,0,0,0,0,0,0,2073
4282,701437,LA,SEA,RUSH,6,42,2,2,0,3,3,3,3,1,4,96,5,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701438,LA,SEA,PASS,7,5,2,1,18,3,3,3,3,2,8,92,5,0,1,0,0,1,0,0,0,0,0,0,2073
4282,701439,LA,SEA,PASS,8,5,2,1,13,3,3,3,3,3,10,90,5,0,1,0,0,0,0,0,0,0,0,0,2073
4282,701440,LA,SEA,FGXP,9,4,2,1,8,3,3,3,3,4,10,90,5,0,0,0,3,0,0,0,0,0,0,0,0
4282,701441,SEA,LA,KOFF,0,3,2,1,4,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,701442,SEA,LA,PASS,1,28,2,1,1,3,6,3,3,1,10,14,1,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701443,SEA,LA,PASS,2,5,2,0,33,3,6,3,3,2,1,23,2,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701444,SEA,LA,PASS,3,5,2,0,28,3,6,2,3,1,10,40,2,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701445,SEA,LA,PASS,4,4,2,0,23,3,6,1,3,2,1,49,3,0,1,0,0,0,0,0,0,0,0,0,2054
4282,701446,SEA,LA,PASS,5,5,2,0,19,3,6,1,3,3,1,49,3,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701447,SEA,LA,PASS,6,5,2,0,14,3,6,0,3,1,10,57,3,0,1,0,0,0,0,0,0,0,0,0,2054
4282,701448,SEA,LA,PASS,7,20,2,0,9,3,6,0,3,2,10,57,3,1,1,0,0,0,1,0,0,1,0,0,2054
4282,701449,SEA,LA,KOFF,0,6,3,15,0,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,701450,SEA,LA,RUSH,1,35,3,15,0,3,6,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701451,SEA,LA,RUSH,2,41,3,14,28,3,6,3,3,2,5,30,2,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701452,SEA,LA,RUSH,3,35,3,13,47,3,6,3,3,3,2,33,2,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701453,SEA,LA,PASS,4,46,3,13,12,3,6,3,3,1,10,44,3,0,1,0,0,0,1,0,0,0,0,0,2054
4282,701454,SEA,LA,PASS,5,42,3,12,26,3,6,3,3,2,18,36,2,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701455,SEA,LA,RUSH,6,41,3,11,44,3,6,3,3,3,12,42,3,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701456,LA,SEA,PUNT,0,11,3,11,3,6,3,3,3,4,4,50,3,0,0,0,0,0,0,0,0,1,0,0,0
4282,701457,LA,SEA,RUSH,1,31,3,10,52,6,3,3,3,1,10,5,1,0,1,0,0,1,0,0,0,0,0,0,2073
4282,701458,LA,SEA,PASS,2,29,3,10,21,6,3,3,3,2,7,8,1,1,0,0,0,0,0,1,0,0,0,0,2073
4282,701459,LA,SEA,RUSH,3,32,3,9,52,6,3,3,3,1,10,44,3,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701460,LA,SEA,PASS,4,8,3,9,20,6,3,3,3,2,1,53,3,0,1,0,0,0,0,0,0,0,0,0,2073
4282,701461,LA,SEA,RUSH,5,38,3,9,12,6,3,3,3,3,1,53,3,1,0,0,0,1,0,0,0,0,0,0,2073
4282,701462,LA,SEA,RUSH,6,43,3,8,34,6,3,3,3,1,10,57,3,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701463,LA,SEA,RUSH,7,43,3,7,51,6,3,3,3,2,9,58,3,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701464,LA,SEA,PASS,8,40,3,7,8,6,3,3,3,3,7,60,4,0,1,0,0,0,1,0,0,0,0,0,2073
4282,701465,SEA,LA,PUNT,0,8,3,6,28,3,6,3,3,4,17,50,3,0,0,0,0,0,0,0,0,0,0,0,0
4282,701466,SEA,LA,RUSH,1,33,3,6,20,3,6,3,3,1,10,10,1,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701467,SEA,LA,RUSH,2,29,3,5,47,3,6,3,3,1,10,20,1,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701468,SEA,LA,RUSH,3,38,3,5,18,3,6,3,3,1,10,36,2,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701469,SEA,LA,RUSH,4,45,3,4,40,3,6,3,3,2,10,36,2,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701470,SEA,LA,PASS,5,8,3,3,55,3,6,3,3,3,10,36,2,0,1,0,0,0,0,0,0,0,0,0,2054
4282,701471,LA,SEA,PUNT,0,9,3,3,47,6,3,3,3,4,10,36,2,0,0,0,0,0,0,0,0,0,0,0,0
4282,701472,LA,SEA,PASS,1,42,3,3,38,6,3,3,3,1,10,13,1,1,0,0,0,1,0,0,0,0,0,0,2073
4282,701473,LA,SEA,RUSH,2,41,3,2,56,6,3,3,3,1,10,40,2,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701474,LA,SEA,PASS,3,42,3,2,15,6,3,3,3,2,6,44,3,1,0,0,0,1,0,0,0,0,0,0,2073
4282,701475,LA,SEA,RUSH,4,33,3,1,33,6,3,3,3,1,10,52,3,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701476,LA,SEA,PASS,5,31,3,1,0,6,3,3,2,2,9,53,3,1,0,0,0,0,0,0,0,0,0,0,2073
4282,701477,LA,SEA,RUSH,6,35,3,0,29,6,3,3,2,1,10,71,4,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701478,LA,SEA,RUSH,7,40,4,15,0,6,3,3,2,2,12,69,4,0,1,0,0,1,0,0,0,0,0,0,2073
4282,701479,LA,SEA,PASS,8,5,4,14,20,6,3,3,2,3,5,76,4,0,1,0,0,0,0,0,0,0,0,0,2073
4282,701480,LA,SEA,NOPL,8,20,4,14,15,6,3,3,2,4,5,76,4,0,0,0,0,0,0,1,0,0,0,0,2073
4282,701481,LA,SEA,FGXP,9,3,4,14,15,6,3,3,2,4,10,71,4,0,0,0,3,0,0,0,0,0,0,0,0
4282,701482,SEA,LA,KOFF,0,6,4,14,10,3,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,701483,SEA,LA,PASS,1,30,4,14,10,3,9,2,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701484,SEA,LA,PASS,2,6,4,13,39,3,9,2,3,2,8,27,2,0,1,0,0,0,0,0,0,0,0,0,2054
4282,701485,SEA,LA,RUSH,3,39,4,13,33,3,9,2,3,3,8,27,2,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701486,LA,SEA,PUNT,0,13,4,12,54,9,3,3,2,4,6,29,2,0,0,0,0,0,0,0,0,0,0,0,0
4282,701487,LA,SEA,PASS,1,8,4,12,41,9,3,3,2,1,10,32,2,0,0,0,0,0,0,0,0,0,0,0,2073
4282,701488,LA,SEA,NOPL,1,7,4,12,33,9,3,2,2,2,10,32,2,1,0,0,0,0,0,1,0,0,0,0,2073
4282,701489,LA,SEA,RUSH,2,42,4,12,26,9,3,2,2,1,10,56,3,1,0,0,0,1,0,0,0,0,0,0,2073
4282,701490,LA,SEA,PASS,3,42,4,11,44,9,3,2,2,1,10,67,4,0,0,0,0,0,1,0,0,0,0,0,2073
4282,701491,LA,SEA,PASS,4,38,4,11,2,9,3,2,2,2,19,58,3,0,1,0,0,1,0,0,0,0,0,0,2073
4282,701492,LA,SEA,PASS,5,50,4,10,24,9,3,2,2,3,17,60,4,0,1,0,0,0,1,0,0,0,0,0,2073
4282,701493,LA,SEA,NOPL,5,13,4,9,34,9,3,2,2,4,18,59,3,0,0,0,0,0,0,1,0,0,0,0,2073
4282,701494,SEA,LA,PUNT,0,7,4,9,21,3,9,2,2,4,23,54,3,0,0,0,0,0,0,0,0,0,0,0,0
